id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,retweet,user_rt,mentions
1041686583903223808,2018-09-17,08:53:29,CDT,1060329679,RandBatal,"I wanted to hold you, i wanted to make it go away , and i wanted to know you, i wanted to make your everything, alright ❤️",1,0,0,,,https://twitter.com/RandBatal/status/1041686583903223808,,None,
1041684313052536832,2018-09-17,08:44:28,CDT,730074920370245633,luusitoe6,Please help me find a guest house or hotel in DbnI suck at these things,0,0,0,,,https://twitter.com/luusitoe6/status/1041684313052536832,,None,
1041681178556805120,2018-09-17,08:32:01,CDT,248372134,AboSeFo,Just posted a photo @ Technology World  https://www.instagram.com/p/Bn1DnJRnchs/?utm_source=ig_twitter_share&igshid=djybl24kiak9 …,0,0,0,,,https://twitter.com/AboSeFo/status/1041681178556805120,,None,
1041679088245723139,2018-09-17,08:23:42,CDT,1003263095668690945,LadentBen,@YoonnsOfficiel Lost,0,0,0,,,https://twitter.com/LadentBen/status/1041679088245723139,,None,YoonnsOfficiel
1041666759428911104,2018-09-17,07:34:43,CDT,283158399,shrayyef4u,"noncommunicable diseases are the world's biggest killers, responsible for 7 out of every 10 deaths worldwide. https://twitter.com/WHO/status/1041639569685393408 …",0,0,0,,,https://twitter.com/shrayyef4u/status/1041666759428911104,,None,
1041657047689965568,2018-09-17,06:56:07,CDT,799036475065139200,aleppo_breaking,A scared cat found himself in a civilian home in #Douma in besieged Eastern #Ghouta.,0,0,0,,"#Douma,#Ghouta",https://twitter.com/aleppo_breaking/status/1041657047689965568,,None,
1041646324372762624,2018-09-17,06:13:31,CDT,248372134,AboSeFo,Just posted a photo @ Technology World  https://www.instagram.com/p/Bn0zw9hnthy/?utm_source=ig_twitter_share&igshid=16v6o7k6qfv08 …,0,0,0,,,https://twitter.com/AboSeFo/status/1041646324372762624,,None,
1041646231343247360,2018-09-17,06:13:09,CDT,248372134,AboSeFo,Just posted a photo @ Technology World  https://www.instagram.com/p/Bn0zuFtHgUb/?utm_source=ig_twitter_share&igshid=1x762zxatuhaa …,0,0,0,,,https://twitter.com/AboSeFo/status/1041646231343247360,,None,
1041644008466997248,2018-09-17,06:04:19,CDT,323777755,mohammedtarrab,Thank you Mr Mark i very happy with you from 8 year  https://www.facebook.com/mohammed.tarrab/videos/1396791587117599/ …,0,0,0,,,https://twitter.com/mohammedtarrab/status/1041644008466997248,,None,
1041631491434766336,2018-09-17,05:14:34,CDT,1043557154,cilekgede,tumbal,0,0,0,,,https://twitter.com/cilekgede/status/1041631491434766336,,None,
1041629428521095168,2018-09-17,05:06:22,CDT,2787876970,scdaleppo,#WhiteHelmets in Afrin area provided medical services. pic.twitter.com/tuDL1Tr2h9,0,11,18,,#WhiteHelmets,https://twitter.com/scdaleppo/status/1041629428521095168,,None,
1041628603581177858,2018-09-17,05:03:06,CDT,720593019431469057,ZouhirAlShimale,Civilian have already started undertaking protection steps in case of another brutal-wave of attacks against their homes via digging caves as shelters whcih will be their only hope to stay alive with their families.#Idlib #Syria pic.twitter.com/BIuxWAKcig,6,52,36,,"#Idlib,#Syria",https://twitter.com/ZouhirAlShimale/status/1041628603581177858,,None,
1041624633789870080,2018-09-17,04:47:19,CDT,720593019431469057,ZouhirAlShimale,Central Asian jihadis dig in for Idlib battle | Asia Times http://www.atimes.com/article/central-asian-jihadis-dig-in-for-idlib-battle/ …,0,1,3,,,https://twitter.com/ZouhirAlShimale/status/1041624633789870080,,None,
1041621314245681152,2018-09-17,04:34:08,CDT,799036475065139200,aleppo_breaking,Raed Saleh head of the Syria Civil Defence and the other 223 volunteers who have been killed in the line of duty.,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041621314245681152,,None,
1041617690258026496,2018-09-17,04:19:44,CDT,547154673,ashedmsh2,I posted a new video to Facebook  https://www.facebook.com/1942sharif/videos/2256877114534385/ …,0,0,0,,,https://twitter.com/ashedmsh2/status/1041617690258026496,,None,
1041616547914178560,2018-09-17,04:15:11,CDT,865226929,rawaa_darwish,Good morning dear friend pic.twitter.com/31sb31ShLH,0,0,4,,,https://twitter.com/rawaa_darwish/status/1041616547914178560,,None,
1041615007786708992,2018-09-17,04:09:04,CDT,547154673,ashedmsh2,I posted a new video to Facebook  https://www.facebook.com/1942sharif/videos/2256873097868120/ …,0,0,0,,,https://twitter.com/ashedmsh2/status/1041615007786708992,,None,
1041612880250953729,2018-09-17,04:00:37,CDT,40918114,SSAR_Aleppo,"Tiangong2 will fly over #Aleppo from 19:21 with magnitude -0.5, elevation 82.2 degree  https://ssar.space/s/TIANGONG2/201809171616 … #Tiangong2 pic.twitter.com/zsnAr4BkP9",0,0,0,,"#Aleppo,#Tiangong2",https://twitter.com/SSAR_Aleppo/status/1041612880250953729,,None,
1041612828434620417,2018-09-17,04:00:25,CDT,40918114,SSAR_Aleppo,"International Space Station will fly over #Aleppo from Sep 18 5:04 with magnitude -3.2, elevation 48.4 degree  https://ssar.space/s/ISS/201809180159 … #ISS pic.twitter.com/TFyIS6wZ8T",0,0,0,,"#Aleppo,#ISS",https://twitter.com/SSAR_Aleppo/status/1041612828434620417,,None,
1041604944841846785,2018-09-17,03:29:05,CDT,160519102,HashemNiazi,@CaseyNeistat @modywattar14 7il 3an his ass ba2a 😅,1,0,0,,,https://twitter.com/HashemNiazi/status/1041604944841846785,,None,"modywattar14,CaseyNeistat"
1041598734197506048,2018-09-17,03:04:24,CDT,783681177165172736,desdealepo,Spanish tears... https://twitter.com/el_pais/status/1041593671358062593 …,0,0,1,,,https://twitter.com/desdealepo/status/1041598734197506048,,None,
1041583061270507520,2018-09-17,02:02:08,CDT,799036475065139200,aleppo_breaking,"2 civilians killed and more than 10 injured so far, after continuous bombing targeting the town.",0,0,1,,,https://twitter.com/aleppo_breaking/status/1041583061270507520,,None,
1041564689887571968,2018-09-17,00:49:08,CDT,799036475065139200,aleppo_breaking,Kafranbel SCD center was targeted civilian areas in the city.,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041564689887571968,,None,
1041554403252158465,2018-09-17,00:08:15,CDT,97017516,syriani_,"Do you have any bad habits? Which? — Short temper (which I think is bipolarity, but havent diagnosed that yet) https://curiouscat.me/syriani_/post/652270905?1537160895 …",0,0,0,,,https://twitter.com/syriani_/status/1041554403252158465,,None,
1041554145461915648,2018-09-17,00:07:14,CDT,97017516,syriani_,Do you like the city or the countryside better? — Countryside  https://curiouscat.me/syriani_/post/652009006?1537160833 …,0,0,0,,,https://twitter.com/syriani_/status/1041554145461915648,,None,
1041554099207110657,2018-09-17,00:07:03,CDT,97017516,syriani_,What is your current dominant emotional state? — Anxiety  https://curiouscat.me/syriani_/post/652006521?1537160822 …,0,0,0,,,https://twitter.com/syriani_/status/1041554099207110657,,None,
1041554040608485376,2018-09-17,00:06:49,CDT,97017516,syriani_,"Have you ever been to Deir al-Zour and the surrounding area, and if so what was your experience like? — No I've only been to some ruins on the road between Homs desert and Deir el Zour a long time ago  https://curiouscat.me/syriani_/post/652005889?1537160808 …",0,0,0,,,https://twitter.com/syriani_/status/1041554040608485376,,None,
1041553817744101376,2018-09-17,00:05:55,CDT,97017516,syriani_,"Have you always longed to leave Syria? — No, ive only had that feeling since I came back. I wanted to come back when I was out of it. The...  https://curiouscat.me/syriani_/post/652004561?1537160755 …",0,0,1,,,https://twitter.com/syriani_/status/1041553817744101376,,None,
1041553646327132161,2018-09-17,00:05:15,CDT,97017516,syriani_,What was your favorite vacation destination in Syria? — Palmyra and Crack de Chevaliers castle in Homs  https://curiouscat.me/syriani_/post/652003972?1537160714 …,0,0,3,,,https://twitter.com/syriani_/status/1041553646327132161,,None,
1041553538671894529,2018-09-17,00:04:49,CDT,97017516,syriani_,"Are you familiar with the writer Khaled Khalifa, and if so what do you think of his work? — Im familiar with the writer and the ideology of his writing, which I admire, although I havent re...  https://curiouscat.me/syriani_/post/652003391?1537160689 …",0,0,0,,,https://twitter.com/syriani_/status/1041553538671894529,,None,
1041553064698814464,2018-09-17,00:02:56,CDT,97017516,syriani_,What did you enjoy most about Aleppo? — The weather  https://curiouscat.me/syriani_/post/652002069?1537160576 …,0,0,0,,,https://twitter.com/syriani_/status/1041553064698814464,,None,
1041552775476400131,2018-09-17,00:01:47,CDT,97017516,syriani_,"Which city in Syria did you enjoy the most/have the fondest memories of? — My hometown Aleppo of course, Palmyra was amazing too and I have lots of memories there  https://curiouscat.me/syriani_/post/652000394?1537160507 …",0,0,0,,,https://twitter.com/syriani_/status/1041552775476400131,,None,
1041548148567617536,2018-09-16,23:43:24,CDT,348608292,vendachief,@DonaldInDenial Have you witnessed @BrendaMtambo ‘s performance? She deserve a seat somewhere on your list,2,1,2,,,https://twitter.com/vendachief/status/1041548148567617536,,None,"DonaldInDenial,BrendaMtambo"
1041519906695593984,2018-09-16,21:51:10,CDT,348608292,vendachief,@SundayWorldZA Queen B 😂😂😂😂,0,0,0,,,https://twitter.com/vendachief/status/1041519906695593984,,None,SundayWorldZA
1041507135639642113,2018-09-16,21:00:26,CDT,40918114,SSAR_Aleppo,"From 5:57, International Space Station will fly over #Aleppo with magnitude -1.4, elevation 22.8 degree  https://ssar.space/s/ISS/201809170252 … #ISS pic.twitter.com/mWfRixz6Wv",0,0,0,,"#Aleppo,#ISS",https://twitter.com/SSAR_Aleppo/status/1041507135639642113,,None,
1041507059756400641,2018-09-16,21:00:07,CDT,799036475065139200,aleppo_breaking,SCD teams were targeted while rescuing civilians.,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041507059756400641,,None,
1041483785676701696,2018-09-16,19:27:38,CDT,843943044642672640,KhadeejaKaram,@najwakaram Old but gold ✨❤,0,0,0,,,https://twitter.com/KhadeejaKaram/status/1041483785676701696,,None,najwakaram
1041481975519883264,2018-09-16,19:20:27,CDT,40918114,SSAR_Aleppo,"From 4:20, International Space Station will fly over #Aleppo with magnitude -2.1, elevation 29.3 degree  https://ssar.space/s/ISS/201809170115 … #ISS pic.twitter.com/NKa5QLqD0G",0,0,0,,"#Aleppo,#ISS",https://twitter.com/SSAR_Aleppo/status/1041481975519883264,,None,
1041480207587319808,2018-09-16,19:13:25,CDT,65918011,razanammaneh,@ella1000xxx I pray for you to get VIP,0,0,0,,,https://twitter.com/razanammaneh/status/1041480207587319808,,None,ella1000xxx
1041479245204213761,2018-09-16,19:09:36,CDT,65918011,razanammaneh,"@ella1000xxx I have a feeling that you will get the VIP , i don't know why",1,0,1,,,https://twitter.com/razanammaneh/status/1041479245204213761,,None,ella1000xxx
1041466717262807040,2018-09-16,18:19:49,CDT,65918011,razanammaneh,@RoadTripTV I don't want to trust anyone cos no one deserves my trust,0,0,0,,,https://twitter.com/razanammaneh/status/1041466717262807040,,None,RoadTripTV
1041449176612175873,2018-09-16,17:10:07,CDT,799036475065139200,aleppo_breaking,Urge ALL Syrian civilians to download the civilian homes.,0,0,0,,,https://twitter.com/aleppo_breaking/status/1041449176612175873,,None,
1041438547008540672,2018-09-16,16:27:53,CDT,394453938,KPF2013,"Low-key want to move back up to CLE, forgot how much I miss that place 😅",0,0,4,,,https://twitter.com/KPF2013/status/1041438547008540672,,None,
1041436431472836609,2018-09-16,16:19:28,CDT,983416908,MuhannadND,@EbeidMajd Leaving the tooth open for drainage is a malpractice,1,0,1,,,https://twitter.com/MuhannadND/status/1041436431472836609,,None,EbeidMajd
1041436095001649153,2018-09-16,16:18:08,CDT,4725140877,PDepodesta,Dan Bailey is very polite when he answers the phone. What a pleasant young man.,0,1,9,,,https://twitter.com/PDepodesta/status/1041436095001649153,,None,
1041434744444145665,2018-09-16,16:12:46,CDT,4725140877,PDepodesta,Fun fact not revealed on Hard Knocks....we call him Super Toe around the facility.,0,0,1,,,https://twitter.com/PDepodesta/status/1041434744444145665,,None,
1041433795734511616,2018-09-16,16:09:00,CDT,4725140877,PDepodesta,Gonna be sad to see those three go tomorrow. 😉,1,0,2,,,https://twitter.com/PDepodesta/status/1041433795734511616,,None,
1041432806818279424,2018-09-16,16:05:04,CDT,203892683,youssefdj,Coming Soon 🎼🎼🎼🎼🎼  https://www.facebook.com/story.php?story_fbid=10156030055407872&id=590187871 …,0,0,0,,,https://twitter.com/youssefdj/status/1041432806818279424,,None,
1041432702346579968,2018-09-16,16:04:39,CDT,1969643197,bassel_amin,Rock bottom,0,0,0,,,https://twitter.com/bassel_amin/status/1041432702346579968,,None,
1041423003962224640,2018-09-16,15:26:07,CDT,799036475065139200,aleppo_breaking,28 air raids that targeted #Hamediyah town south of #Maarat_alnuman city in the countryside of #Idlib #WhiteHelmets #SyrianCamps,0,0,1,,"#Hamediyah,#Maarat_alnuman,#Idlib,#WhiteHelmets,#SyrianCamps",https://twitter.com/aleppo_breaking/status/1041423003962224640,,None,
1041415710042476548,2018-09-16,14:57:08,CDT,2579160300,abo0od_almrbed,@BecauseRanya Great 😂😂 u will deal with it 🤙🏻,0,0,0,,,https://twitter.com/abo0od_almrbed/status/1041415710042476548,,None,BecauseRanya
1041414617984126980,2018-09-16,14:52:48,CDT,2579160300,abo0od_almrbed,@BecauseRanya Just enjoy with it 🤟🏻,1,0,0,,,https://twitter.com/abo0od_almrbed/status/1041414617984126980,,None,BecauseRanya
1041413787398627328,2018-09-16,14:49:30,CDT,542878199,CodyZurowski,Being a browns fan is such a emotional roller coaster,0,0,0,,,https://twitter.com/CodyZurowski/status/1041413787398627328,,None,
1041413621832548352,2018-09-16,14:48:50,CDT,1037567144127389696,QuiznosSyria,Waiting for my brand new Camaro like.. pic.twitter.com/pbSduX2h8w,0,0,1,,,https://twitter.com/QuiznosSyria/status/1041413621832548352,,None,
1041413185503412226,2018-09-16,14:47:06,CDT,542878199,CodyZurowski,That just made up for all the overthrows. Holy fuck,0,0,0,,,https://twitter.com/CodyZurowski/status/1041413185503412226,,None,
1041411576341979136,2018-09-16,14:40:42,CDT,722488909,JackThaJuiceMan,That OOB fumble challenge that the bills lost was bad,0,0,1,,,https://twitter.com/JackThaJuiceMan/status/1041411576341979136,,None,
1041407236743069696,2018-09-16,14:23:28,CDT,542878199,CodyZurowski,Every since throw he’s done this game that is 10+ yards is overthrown it seems..,0,0,1,,,https://twitter.com/CodyZurowski/status/1041407236743069696,,None,
1041403585051992065,2018-09-16,14:08:57,CDT,542878199,CodyZurowski,@ZestyItalian14 We’ve had clowns since we let Phil leave. /:,0,0,1,,,https://twitter.com/CodyZurowski/status/1041403585051992065,,None,ZestyItalian14
1041403375856832512,2018-09-16,14:08:07,CDT,542878199,CodyZurowski,I miss Phil,0,0,0,,,https://twitter.com/CodyZurowski/status/1041403375856832512,,None,
1041400884494778372,2018-09-16,13:58:13,CDT,2966611060,keremofaleppo,@omerallidaki Make Don,1,0,1,,,https://twitter.com/keremofaleppo/status/1041400884494778372,,None,omerallidaki
1041395474765422592,2018-09-16,13:36:44,CDT,97017516,syriani_,"You're lost at sea, then I'll command your boat to me again",0,2,3,,,https://twitter.com/syriani_/status/1041395474765422592,,None,
1041393095559012353,2018-09-16,13:27:16,CDT,97017516,syriani_,Ask me anything! https://curiouscat.me/syriani_ ,0,0,0,,,https://twitter.com/syriani_/status/1041393095559012353,,None,
1041392347974696961,2018-09-16,13:24:18,CDT,97017516,syriani_,Which song has made you feel the most? — Feel the most what?  https://curiouscat.me/syriani_/post/651661486?1537122258 …,0,0,0,,,https://twitter.com/syriani_/status/1041392347974696961,,None,
1041391125674651648,2018-09-16,13:19:27,CDT,248372134,AboSeFo,Just posted a video @ Technology World  https://www.instagram.com/p/Bny_hy_HLC2/?utm_source=ig_twitter_share&igshid=1s458dz5vdzt …,0,0,0,,,https://twitter.com/AboSeFo/status/1041391125674651648,,None,
1041390118198763521,2018-09-16,13:15:26,CDT,248372134,AboSeFo,Just posted a video @ Technology World  https://www.instagram.com/p/Bny_LSBnXKB/?utm_source=ig_twitter_share&igshid=14biip6rxb735 …,0,0,0,,,https://twitter.com/AboSeFo/status/1041390118198763521,,None,
1041362818128392192,2018-09-16,11:26:58,CDT,97017516,syriani_,"Girl whatchu lookin at me like that for? I told you I'm not hiding another cat in there, I promise pic.twitter.com/uzqioa2FJB",0,0,9,,,https://twitter.com/syriani_/status/1041362818128392192,,None,
1041361168571355136,2018-09-16,11:20:24,CDT,40918114,SSAR_Aleppo,"From 20:19, Tiangong2 will fly over #Aleppo with magnitude 0.7, elevation 38.8 degree  https://ssar.space/s/TIANGONG2/201809161714 … #Tiangong2 pic.twitter.com/4JbKNzIroJ",0,0,0,,"#Aleppo,#Tiangong2",https://twitter.com/SSAR_Aleppo/status/1041361168571355136,,None,
1041348216170545152,2018-09-16,10:28:56,CDT,832848224633319424,TrebLlessur,@ilovepauljklein I SAID I'M WITCHU!,0,0,0,,,https://twitter.com/TrebLlessur/status/1041348216170545152,,None,ilovepauljklein
1041347255964508161,2018-09-16,10:25:07,CDT,799036475065139200,aleppo_breaking,"Dear World: Happy International Day, we should remember civilians who live in an artillery shell hit his ambulance.",0,0,0,,,https://twitter.com/aleppo_breaking/status/1041347255964508161,,None,
1041347235017965569,2018-09-16,10:25:02,CDT,832848224633319424,TrebLlessur,the show must go on😂 https://twitter.com/motivate/status/1041157223420854278 …,0,0,0,,,https://twitter.com/TrebLlessur/status/1041347235017965569,,None,
1041346605318717443,2018-09-16,10:22:32,CDT,832848224633319424,TrebLlessur,@ilovepauljklein M WITH U,1,0,0,,,https://twitter.com/TrebLlessur/status/1041346605318717443,,None,ilovepauljklein
1041346557130371072,2018-09-16,10:22:21,CDT,832848224633319424,TrebLlessur,HERE'S THE TWEET I NEEDED https://twitter.com/ilovepauljklein/status/1040772576857939968 …,0,0,3,,,https://twitter.com/TrebLlessur/status/1041346557130371072,,None,
1041345897810997248,2018-09-16,10:19:43,CDT,832848224633319424,TrebLlessur,one sided love (?),0,0,0,,,https://twitter.com/TrebLlessur/status/1041345897810997248,,None,
1041340587981430784,2018-09-16,09:58:38,CDT,832848224633319424,TrebLlessur,why r babies so cute,0,0,0,,,https://twitter.com/TrebLlessur/status/1041340587981430784,,None,
1041339331313586177,2018-09-16,09:53:38,CDT,4725140877,PDepodesta,We’re trading him to Detroit just to piss him off.,1,2,9,,,https://twitter.com/PDepodesta/status/1041339331313586177,,None,
1041337281120894976,2018-09-16,09:45:29,CDT,832848224633319424,TrebLlessur,offline or ignore? nywa na,0,0,0,,,https://twitter.com/TrebLlessur/status/1041337281120894976,,None,
1041337132118368258,2018-09-16,09:44:54,CDT,1551675601,mattyjbrannon,Literal thought police https://twitter.com/syptweet/status/1038891067381350401 …,0,0,0,,,https://twitter.com/mattyjbrannon/status/1041337132118368258,,None,
1041336123799347200,2018-09-16,09:40:53,CDT,3116811566,Hisham_h_m,"@USA_vs_UK ""To the British a meter is a measuring device (like a thermometer) and a metre is a unit of length. To Americans both meanings are spelled as meters, and there is no such thing as metres""",0,1,1,,,https://twitter.com/Hisham_h_m/status/1041336123799347200,,None,USA_vs_UK
1041335015110582273,2018-09-16,09:36:29,CDT,394453938,KPF2013,@MeganSheffler To the place where I belong,0,0,1,,,https://twitter.com/KPF2013/status/1041335015110582273,,None,MeganSheffler
1041333422105477120,2018-09-16,09:30:09,CDT,3137940570,tk14674,@6LACK #ask6LACK what song from #EALL are u most excited to perform live,0,0,0,,"#ask6LACK,#EALL",https://twitter.com/tk14674/status/1041333422105477120,,None,6LACK
1041330470607179776,2018-09-16,09:18:25,CDT,396964956,BabyPrior,As you sort through the vast stores of information in your lif... More for Cancer  http://bit.ly/yk3b9m ,0,0,0,,,https://twitter.com/BabyPrior/status/1041330470607179776,,None,
1041329397553393665,2018-09-16,09:14:09,CDT,4725140877,PDepodesta,GetOutRastaDude...OUTNOW,1,1,2,,,https://twitter.com/PDepodesta/status/1041329397553393665,,None,
1037056459002073088,2018-09-04,14:15:02,CDT,917038953341112321,mouneb_abo_taim,As the child in the shadow of the current war in the country and in the province of Aleppo controlled by the rebels need children in the sale of fruits and vegetables in that region…  https://www.instagram.com/p/BnUMh3PnURK/?utm_source=ig_twitter_share&igshid=ydar2z5f8o24 …,0,0,1,,,https://twitter.com/mouneb_abo_taim/status/1037056459002073088,,None,
1037056459002073088,2018-09-04,14:15:02,CDT,917038953341112321,mouneb_abo_taim,As the child in the shadow of the current war in the country and in the province of Aleppo controlled by the rebels need children in the sale of fruits and vegetables in that region…  https://www.instagram.com/p/BnUMh3PnURK/?utm_source=ig_twitter_share&igshid=ydar2z5f8o24 …,0,0,1,,,https://twitter.com/mouneb_abo_taim/status/1037056459002073088,,None,
1042407156446883841,2018-09-19,08:36:47,CDT,1951887516,SaiOmkaar,PS : #raining outside Soo... Lit #candle nd yeah also clicked a #lit #pic ...#light paves us the way to.... #brighter ideas ..Device : #motoe4plus ..Type : #selectivepotrait…  https://www.instagram.com/p/BlP2YlxBibz/?utm_source=ig_twitter_share&igshid=3fcktpmgkpsr …,0,0,0,,"#raining,#candle,#lit,#pic,#light,#brighter,#motoe4plus,#selectivepotrait",https://twitter.com/SaiOmkaar/status/1042407156446883841,,None,
1042360814211088384,2018-09-19,05:32:38,CDT,776389459822710784,ahmed20751517,I miss you like a flower misses the sun in the depth of winter👌,0,0,0,,,https://twitter.com/ahmed20751517/status/1042360814211088384,,None,
1042358663615262720,2018-09-19,05:24:06,CDT,776389459822710784,ahmed20751517,My biggest fear is losing my mom. pic.twitter.com/TabZCdftQn,0,0,0,,,https://twitter.com/ahmed20751517/status/1042358663615262720,,None,
1040015012981612545,2018-09-12,18:11:16,CDT,30866030,wcraghead,"drawing the #ArmenianGenocide : September 5, 1918Arapyan Vramshapyh http://yeghern.tumblr.com  @ Aleppo, Syria  https://www.instagram.com/p/BnpN7Qln7RP/?utm_source=ig_twitter_share&igshid=fcjj89iyro9w …",0,0,0,,#ArmenianGenocide,https://twitter.com/wcraghead/status/1040015012981612545,,None,
1039369858490626050,2018-09-10,23:27:39,CDT,113293704,cetratirtas,"Chinese KW dan Chinese Ori. :"""""""""") #maprettysista 👭 @ LIGHT  https://www.instagram.com/p/Bm8Ao31HCGEL-2ewrbn9yiZVdbxNeei5tLL2rc0/?utm_source=ig_twitter_share&igshid=130wfjxvkit0d …",0,0,0,,#maprettysista,https://twitter.com/cetratirtas/status/1039369858490626050,,None,
1039215746293923840,2018-09-10,13:15:16,CDT,174026698,nanceykeez,"New single with @younggvino , Stream that -Link in my bio ❄️❄️❄️ @ LIGHT  https://www.instagram.com/p/BnjidobFarx/?utm_source=ig_twitter_share&igshid=8au8uafjzfwc …",0,3,7,,,https://twitter.com/nanceykeez/status/1039215746293923840,,None,
1038834990539317248,2018-09-09,12:02:17,CDT,248372134,AboSeFo,"Just posted a photo @ Aleppo, Syria  https://www.instagram.com/p/Bng1T-Tn7RB/?utm_source=ig_twitter_share&igshid=1ihv12dhkcqf2 …",0,0,0,,,https://twitter.com/AboSeFo/status/1038834990539317248,,None,
1038834823480180736,2018-09-09,12:01:37,CDT,248372134,AboSeFo,"NETWORKTechnologyGSM / CDMA / HSPA / LTELAUNCHAnnounced2018, MayStatusAvailable. Released 2018, JuneBODYDimensions147.3 x 73.1 x 7.5 mm (5.80 x 2.88 x 0.30 in)Weight164 g…  https://www.instagram.com/p/Bng1PLWHPFT/?utm_source=ig_twitter_share&igshid=16xks3xbi5afb …",0,0,0,,,https://twitter.com/AboSeFo/status/1038834823480180736,,None,
1038807300604088322,2018-09-09,10:12:15,CDT,248372134,AboSeFo,"NETWORKTechnologyGSM / CDMA / HSPA / LTELAUNCHAnnounced2018, MayStatusAvailable. Released 2018, JuneBODYDimensions154.9 x 74.8 x 7.6 mm (6.10 x 2.94 x 0.30 in)Weight175 g…  https://www.instagram.com/p/BngouCiH82A/?utm_source=ig_twitter_share&igshid=1n2yze1daq884 …",0,0,0,,,https://twitter.com/AboSeFo/status/1038807300604088322,,None,
1038801185736740864,2018-09-09,09:47:57,CDT,248372134,AboSeFo,"NETWORKTechnologyGSM / CDMA / HSPA / LTELAUNCHAnnounced2018, JuneStatusAvailable. Released 2018, JuneBODYDimensions147.5 x 71.5 x 8.3 mm (5.81 x 2.81 x 0.33 in)Weight145 g…  https://www.instagram.com/p/Bngl787HDAX/?utm_source=ig_twitter_share&igshid=1v3gdlli7zvwn …",0,0,0,,,https://twitter.com/AboSeFo/status/1038801185736740864,,None,
1038796246062776320,2018-09-09,09:28:19,CDT,248372134,AboSeFo,"NETWORKTechnologyGSM / CDMA / HSPA / LTELAUNCHAnnounced2017, NovemberStatusAvailable. Released 2017, DecemberBODYDimensions140.4 x 70.1 x 8.4 mm (5.53 x 2.76 x 0.33…  https://www.instagram.com/p/BngjrohnN3Q/?utm_source=ig_twitter_share&igshid=1k08i8ic2vo7c …",0,0,0,,,https://twitter.com/AboSeFo/status/1038796246062776320,,None,
1038742210848677888,2018-09-09,05:53:36,CDT,760731057239056384,chcspk,200 wheel chairs especially designed for Children were distributed among the syrian War victims by Customs Health Care Society ALHUMDULILLAH #chcspk #Syria #Relief #Turkey #SyrianRefugees…  https://www.instagram.com/p/BngLIIUA8wr/?utm_source=ig_twitter_share&igshid=qg5yg62ej20v …,0,0,1,,"#chcspk,#Syria,#Relief,#Turkey,#SyrianRefugees",https://twitter.com/chcspk/status/1038742210848677888,,None,
1038682067914108928,2018-09-09,01:54:37,CDT,248372134,AboSeFo,"Just posted a photo @ Aleppo, Syria  https://www.instagram.com/p/BnfvxjGnM3K/?utm_source=ig_twitter_share&igshid=4biurn2xegnr …",0,0,0,,,https://twitter.com/AboSeFo/status/1038682067914108928,,None,
1038486598135017472,2018-09-08,12:57:53,CDT,1023228227081392128,OmniaSorourr,Just posted a photo @ King Faisal Street  https://www.instagram.com/p/BneW4NCHErMMfzpJrqbMRJV8pBx7b6TVY65hbM0/?utm_source=ig_twitter_share&igshid=1370jhsvmul7k …,0,0,0,,,https://twitter.com/OmniaSorourr/status/1038486598135017472,,None,
1038195435347881985,2018-09-07,17:40:55,CDT,240398985,DecMcA,Help,0,0,0,,,https://twitter.com/DecMcA/status/1038195435347881985,,None,
1037689676663058432,2018-09-06,08:11:12,CDT,248372134,AboSeFo,"Just posted a photo @ Aleppo, Syria  https://www.instagram.com/p/BnYsfFYHyz3/?utm_source=ig_twitter_share&igshid=ja34eq8spoff …",0,0,0,,,https://twitter.com/AboSeFo/status/1037689676663058432,,None,
1037655581442678784,2018-09-06,05:55:43,CDT,3646591583,livelovesyria,"Strong like Aleppo...By leenaalmansour#livelovesyria @ Aleppo, Syria  https://www.instagram.com/p/BnThWM_FCmv/?utm_source=ig_twitter_share&igshid=uyaz1k1io5dl …",0,1,1,,#livelovesyria,https://twitter.com/livelovesyria/status/1037655581442678784,,None,
1037424973198057472,2018-09-05,14:39:22,CDT,917038953341112321,mouneb_abo_taim,As people say in the northern Aleppo countryside through days of making your cuisine which are famous for their including kibbeh grilled which there is rising demand in that region…  https://www.instagram.com/p/BnW0G_Unyxs/?utm_source=ig_twitter_share&igshid=519ykbazpva5 …,0,0,1,,,https://twitter.com/mouneb_abo_taim/status/1037424973198057472,,None,
1037360003252809728,2018-09-05,10:21:12,CDT,248372134,AboSeFo,"Just posted a photo @ Aleppo, Syria  https://www.instagram.com/p/BnWWkQgHahQ/?utm_source=ig_twitter_share&igshid=13elb4fm80w62 …",0,0,0,,,https://twitter.com/AboSeFo/status/1037360003252809728,,None,
1037250586574344192,2018-09-05,03:06:25,CDT,369968525,kamboola2022,#morning #work #formal #optimistic #blessed #el7 @ King Faisal Street  https://www.instagram.com/p/BnVkzkaluDf/?utm_source=ig_twitter_share&igshid=9akzaedobrcf …,0,0,0,,"#morning,#work,#formal,#optimistic,#blessed,#el7",https://twitter.com/kamboola2022/status/1037250586574344192,,None,
